unit_id,year_month,bookings,room_nights,revenue,adr,min_adr,max_adr
507 LaFave North: Mount Kinesava,2025-11,6,19,6455.0,339.74,195.0,425.0
508 LaFave North: Phantom Valley,2024-03,2,8,5300.0,662.5,625.0,725.0
508 LaFave North: Phantom Valley,2024-04,6,20,12500.0,625.0,445.0,725.0
508 LaFave North: Phantom Valley,2024-05,5,14,10070.0,719.29,625.0,895.0
508 LaFave North: Phantom Valley,2024-06,7,26,17740.0,682.31,625.0,725.0
508 LaFave North: Phantom Valley,2024-07,4,12,7170.0,597.5,475.0,645.0
508 LaFave North: Phantom Valley,2024-08,5,15,10525.0,701.67,595.0,845.0
508 LaFave North: Phantom Valley,2024-09,7,19,14615.0,769.21,725.0,795.0
508 LaFave North: Phantom Valley,2024-10,8,24,16410.0,683.75,375.0,795.0
508 LaFave North: Phantom Valley,2024-11,6,22,10330.0,469.55,375.0,895.0
508 LaFave North: Phantom Valley,2024-12,2,5,1725.0,345.0,325.0,375.0
508 LaFave North: Phantom Valley,2025-01,2,9,3375.0,375.0,375.0,375.0
508 LaFave North: Phantom Valley,2025-02,4,12,4500.0,375.0,375.0,375.0
508 LaFave North: Phantom Valley,2025-03,6,22,14470.0,657.73,445.0,795.0
508 LaFave North: Phantom Valley,2025-04,7,17,13315.0,783.24,445.0,845.0
508 LaFave North: Phantom Valley,2025-05,6,17,13815.0,812.65,795.0,870.0
508 LaFave North: Phantom Valley,2025-06,6,18,14310.0,795.0,795.0,795.0
508 LaFave North: Phantom Valley,2025-07,2,8,4680.0,585.0,525.0,645.0
508 LaFave North: Phantom Valley,2025-08,4,15,7875.0,525.0,525.0,525.0
508 LaFave North: Phantom Valley,2025-09,6,17,10395.0,611.47,445.0,795.0
508 LaFave North: Phantom Valley,2025-10,10,26,18350.0,705.77,445.0,795.0
508 LaFave North: Phantom Valley,2025-11,5,18,7150.0,397.22,195.0,635.0
508 LaFave North: Phantom Valley,2025-12,1,3,1935.0,645.0,645.0,645.0
509 LaFave North: Pine Creek,2024-03,2,8,5350.0,668.75,625.0,695.0
509 LaFave North: Pine Creek,2024-04,7,21,13875.0,660.71,625.0,725.0
509 LaFave North: Pine Creek,2024-05,8,26,17910.0,688.85,625.0,895.0
509 LaFave North: Pine Creek,2024-06,7,23,15485.0,673.26,625.0,795.0
509 LaFave North: Pine Creek,2024-07,4,17,10685.0,628.53,595.0,645.0
509 LaFave North: Pine Creek,2024-08,2,6,3570.0,595.0,595.0,595.0
509 LaFave North: Pine Creek,2024-09,6,21,15855.0,755.0,525.0,795.0
509 LaFave North: Pine Creek,2024-10,6,24,16500.0,687.5,375.0,775.0
509 LaFave North: Pine Creek,2024-11,5,13,6065.0,466.54,375.0,635.0
509 LaFave North: Pine Creek,2024-12,5,16,7010.0,438.12,245.0,641.6666666666666
509 LaFave North: Pine Creek,2025-01,3,6,1970.0,328.33,245.0,375.0
509 LaFave North: Pine Creek,2025-02,3,7,2625.0,375.0,375.0,375.0
509 LaFave North: Pine Creek,2025-03,6,18,11880.0,660.0,525.0,795.0
509 LaFave North: Pine Creek,2025-04,8,25,19875.0,795.0,795.0,795.0
509 LaFave North: Pine Creek,2025-05,5,19,13805.0,726.58,445.0,878.3333333333334
509 LaFave North: Pine Creek,2025-06,5,13,10285.0,791.15,695.0,845.0
509 LaFave North: Pine Creek,2025-07,6,19,11025.0,580.26,525.0,795.0
509 LaFave North: Pine Creek,2025-08,7,19,9975.0,525.0,525.0,525.0
509 LaFave North: Pine Creek,2025-09,5,25,17925.0,717.0,525.0,795.0
509 LaFave North: Pine Creek,2025-10,6,20,12490.0,624.5,245.0,845.0
509 LaFave North: Pine Creek,2025-11,5,11,5225.0,475.0,195.0,895.0
509 LaFave North: Pine Creek,2025-12,2,8,5160.0,645.0,645.0,645.0
510 LaFave North: Virgin River,2024-03,2,7,5915.0,845.0,845.0,845.0
510 LaFave North: Virgin River,2024-04,6,21,18065.0,860.24,845.0,925.0
510 LaFave North: Virgin River,2024-05,7,21,19845.0,945.0,845.0,1095.0
510 LaFave North: Virgin River,2024-06,8,25,21965.0,878.6,845.0,995.0
510 LaFave North: Virgin River,2024-07,6,16,13830.0,864.38,795.0,995.0
510 LaFave North: Virgin River,2024-08,5,14,11980.0,855.71,795.0,1011.6666666666666
510 LaFave North: Virgin River,2024-09,5,18,16860.0,936.67,925.0,995.0
510 LaFave North: Virgin River,2024-10,5,17,15025.0,883.82,675.0,975.0
510 LaFave North: Virgin River,2024-11,4,12,7850.0,654.17,545.0,925.0
510 LaFave North: Virgin River,2024-12,4,12,5740.0,478.33,0.0,875.0
510 LaFave North: Virgin River,2025-02,4,12,6540.0,545.0,545.0,545.0
510 LaFave North: Virgin River,2025-03,6,23,19425.0,844.57,675.0,975.0
510 LaFave North: Virgin River,2025-04,7,23,22425.0,975.0,975.0,975.0
510 LaFave North: Virgin River,2025-05,7,28,26870.0,959.64,835.0,1025.0
510 LaFave North: Virgin River,2025-06,5,18,17750.0,986.11,975.0,1025.0
510 LaFave North: Virgin River,2025-07,5,17,13575.0,798.53,675.0,875.0
510 LaFave North: Virgin River,2025-08,7,22,17050.0,775.0,675.0,875.0
510 LaFave North: Virgin River,2025-09,4,14,13650.0,975.0,925.0,1025.0
510 LaFave North: Virgin River,2025-10,8,27,25075.0,928.7,675.0,1025.0
510 LaFave North: Virgin River,2025-11,3,9,6395.0,710.56,545.0,911.6666666666666
510 LaFave North: Virgin River,2025-12,3,7,3715.0,530.71,0.0,875.0
511 LaFave North: Weeping Rock,2024-03,4,9,5225.0,580.56,525.0,625.0
511 LaFave North: Weeping Rock,2024-04,9,21,11535.0,549.29,395.0,625.0
511 LaFave North: Weeping Rock,2024-05,9,23,13825.0,601.09,525.0,791.6666666666666
511 LaFave North: Weeping Rock,2024-06,9,23,13675.0,594.57,525.0,625.0
511 LaFave North: Weeping Rock,2024-07,8,18,9600.0,533.33,475.0,575.0
511 LaFave North: Weeping Rock,2024-08,9,22,10950.0,497.73,425.0,575.0
511 LaFave North: Weeping Rock,2024-09,8,17,10625.0,625.0,425.0,725.0
511 LaFave North: Weeping Rock,2024-10,9,28,15100.0,539.29,325.0,675.0
511 LaFave North: Weeping Rock,2024-11,7,18,7370.0,409.44,325.0,698.3333333333334
511 LaFave North: Weeping Rock,2024-12,4,11,3975.0,361.36,325.0,400.0
511 LaFave North: Weeping Rock,2025-01,4,10,2860.0,286.0,195.0,325.0
511 LaFave North: Weeping Rock,2025-02,6,14,4230.0,302.14,195.0,375.0
511 LaFave North: Weeping Rock,2025-03,9,26,15840.0,609.23,425.0,745.0
511 LaFave North: Weeping Rock,2025-04,6,19,13065.0,687.63,625.0,695.0
511 LaFave North: Weeping Rock,2025-05,4,13,9415.0,724.23,625.0,770.0
511 LaFave North: Weeping Rock,2025-06,5,11,6895.0,626.82,445.0,695.0
511 LaFave North: Weeping Rock,2025-07,6,20,7600.0,380.0,245.0,425.0
511 LaFave North: Weeping Rock,2025-08,9,22,10100.0,459.09,425.0,575.0
511 LaFave North: Weeping Rock,2025-09,9,25,15635.0,625.4,425.0,695.0
511 LaFave North: Weeping Rock,2025-10,8,26,16450.0,632.69,425.0,695.0
511 LaFave North: Weeping Rock,2025-11,6,15,5175.0,345.0,325.0,425.0
511 LaFave North: Weeping Rock,2025-12,3,5,2875.0,575.0,575.0,575.0
