Listing Id,Listing Name,PMS Name,Reason,Start Date,End Date,Price,Currency,Price Type,Minimum Stay,Minimum Price,Minimum Price Type,Maximum Price,Maximum Price Type
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/13/27,1/13/27,414,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/14/27,1/14/27,378,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/14/27,1/14/27,378,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/14/27,1/14/27,378,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/14/27,1/14/27,453,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/14/27,1/14/27,453,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/14/27,1/14/27,453,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,MLK,1/15/27,1/15/27,658,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,MLK,1/15/27,1/15/27,658,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,MLK,1/15/27,1/15/27,658,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,MLK,1/15/27,1/15/27,789,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,MLK,1/15/27,1/15/27,789,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,MLK,1/15/27,1/15/27,789,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,MLK,1/16/27,1/16/27,892,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,MLK,1/16/27,1/16/27,892,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,MLK,1/16/27,1/16/27,892,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,MLK,1/16/27,1/16/27,1071,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,MLK,1/16/27,1/16/27,1071,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,MLK,1/16/27,1/16/27,1071,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,MLK,1/17/27,1/17/27,521,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,MLK,1/17/27,1/17/27,521,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,MLK,1/17/27,1/17/27,521,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,MLK,1/17/27,1/17/27,625,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,MLK,1/17/27,1/17/27,625,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,MLK,1/17/27,1/17/27,625,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,MLK,1/18/27,1/18/27,449,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,MLK,1/18/27,1/18/27,449,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,MLK,1/18/27,1/18/27,449,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,MLK,1/18/27,1/18/27,538,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,MLK,1/18/27,1/18/27,538,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,MLK,1/18/27,1/18/27,538,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/19/27,1/19/27,345,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/19/27,1/19/27,345,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/19/27,1/19/27,345,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/19/27,1/19/27,414,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/19/27,1/19/27,414,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/19/27,1/19/27,414,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/20/27,1/20/27,345,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/20/27,1/20/27,345,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/20/27,1/20/27,345,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/20/27,1/20/27,414,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/20/27,1/20/27,414,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/20/27,1/20/27,414,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/21/27,1/21/27,378,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/21/27,1/21/27,378,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/21/27,1/21/27,378,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/21/27,1/21/27,453,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/21/27,1/21/27,453,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/21/27,1/21/27,453,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/22/27,1/22/27,506,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/22/27,1/22/27,506,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/22/27,1/22/27,506,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/22/27,1/22/27,607,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/22/27,1/22/27,607,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/22/27,1/22/27,607,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/23/27,1/23/27,686,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/23/27,1/23/27,686,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/23/27,1/23/27,686,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/23/27,1/23/27,824,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/23/27,1/23/27,824,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/23/27,1/23/27,824,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/24/27,1/24/27,401,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/24/27,1/24/27,401,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/24/27,1/24/27,401,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/24/27,1/24/27,481,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/24/27,1/24/27,481,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/24/27,1/24/27,481,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/25/27,1/25/27,345,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/25/27,1/25/27,345,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/25/27,1/25/27,345,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/25/27,1/25/27,414,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/25/27,1/25/27,414,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/25/27,1/25/27,414,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/26/27,1/26/27,345,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/26/27,1/26/27,345,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/26/27,1/26/27,345,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/26/27,1/26/27,414,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/26/27,1/26/27,414,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/26/27,1/26/27,414,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/27/27,1/27/27,345,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/27/27,1/27/27,345,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/27/27,1/27/27,345,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/27/27,1/27/27,414,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/27/27,1/27/27,414,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/27/27,1/27/27,414,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/28/27,1/28/27,378,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/28/27,1/28/27,378,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/28/27,1/28/27,378,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/28/27,1/28/27,453,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/28/27,1/28/27,453,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/28/27,1/28/27,453,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/29/27,1/29/27,506,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/29/27,1/29/27,506,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/29/27,1/29/27,506,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/29/27,1/29/27,607,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/29/27,1/29/27,607,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/29/27,1/29/27,607,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/30/27,1/30/27,686,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/30/27,1/30/27,686,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/30/27,1/30/27,686,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/30/27,1/30/27,824,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/30/27,1/30/27,824,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/30/27,1/30/27,824,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,1/31/27,1/31/27,401,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,1/31/27,1/31/27,401,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,1/31/27,1/31/27,401,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,1/31/27,1/31/27,481,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,1/31/27,1/31/27,481,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,1/31/27,1/31/27,481,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,2/1/27,2/1/27,406,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,2/1/27,2/1/27,406,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,2/1/27,2/1/27,406,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,2/1/27,2/1/27,487,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,2/1/27,2/1/27,487,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,2/1/27,2/1/27,487,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,2/2/27,2/2/27,406,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,2/2/27,2/2/27,406,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,2/2/27,2/2/27,406,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,2/2/27,2/2/27,487,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,2/2/27,2/2/27,487,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,2/2/27,2/2/27,487,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,2/3/27,2/3/27,406,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,2/3/27,2/3/27,406,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,2/3/27,2/3/27,406,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,2/3/27,2/3/27,487,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,2/3/27,2/3/27,487,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,2/3/27,2/3/27,487,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,2/4/27,2/4/27,445,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,2/4/27,2/4/27,445,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,2/4/27,2/4/27,445,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,2/4/27,2/4/27,533,USD,fixed,2,,fixed,,fixed
316005___633311,Onera Wimberley Spyglass (Accessible),cloudbeds,,2/4/27,2/4/27,533,USD,fixed,2,,fixed,,fixed
316005___633312,Onera Wimberley Spyglass (Pet Friendly) -- 6 units,cloudbeds,,2/4/27,2/4/27,533,USD,fixed,2,,fixed,,fixed
316005___633306,Onera Wimberley Greenhouse -- 9 units,cloudbeds,,2/5/27,2/5/27,595,USD,fixed,2,,fixed,,fixed
316005___633307,Onera Wimberley Greenhouse (Accessible),cloudbeds,,2/5/27,2/5/27,595,USD,fixed,2,,fixed,,fixed
316005___633308,Onera Wimberley Greenhouse (Pet Friendly) -- 6 units,cloudbeds,,2/5/27,2/5/27,595,USD,fixed,2,,fixed,,fixed
316005___633310,Onera Wimberley Spyglass -- 5 units,cloudbeds,,2/5/27,2/5/27,714,USD,fixed,2,,fixed,,fixed
