unit_id,month_index,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
507 LaFave North: Mount Kinesava,2,388.0,388.0,410.0,515.0,515.0,543.0,424.0
507 LaFave North: Mount Kinesava,3,518.0,518.0,539.0,647.0,647.0,676.0,554.0
507 LaFave North: Mount Kinesava,4,638.0,638.0,659.0,768.0,768.0,796.0,674.0
507 LaFave North: Mount Kinesava,5,608.0,608.0,629.0,738.0,738.0,766.0,644.0
507 LaFave North: Mount Kinesava,6,548.0,548.0,569.0,678.0,678.0,706.0,584.0
507 LaFave North: Mount Kinesava,7,488.0,488.0,509.0,617.0,617.0,646.0,524.0
507 LaFave North: Mount Kinesava,8,458.0,458.0,479.0,587.0,587.0,616.0,494.0
507 LaFave North: Mount Kinesava,9,578.0,578.0,599.0,708.0,708.0,736.0,614.0
507 LaFave North: Mount Kinesava,10,578.0,578.0,599.0,708.0,708.0,736.0,614.0
507 LaFave North: Mount Kinesava,11,417.0,417.0,438.0,543.0,543.0,571.0,452.0
507 LaFave North: Mount Kinesava,12,271.0,271.0,285.0,353.0,353.0,371.0,294.0
508 LaFave North: Phantom Valley,1,451.0,451.0,476.0,599.0,599.0,631.0,492.0
508 LaFave North: Phantom Valley,2,451.0,451.0,476.0,599.0,599.0,631.0,492.0
508 LaFave North: Phantom Valley,3,639.0,639.0,664.0,790.0,790.0,824.0,681.0
508 LaFave North: Phantom Valley,4,779.0,779.0,804.0,931.0,931.0,964.0,821.0
508 LaFave North: Phantom Valley,5,744.0,744.0,769.0,896.0,896.0,929.0,786.0
508 LaFave North: Phantom Valley,6,674.0,674.0,699.0,825.0,825.0,859.0,716.0
508 LaFave North: Phantom Valley,7,604.0,604.0,629.0,755.0,755.0,789.0,646.0
508 LaFave North: Phantom Valley,8,569.0,569.0,594.0,720.0,720.0,754.0,611.0
508 LaFave North: Phantom Valley,9,709.0,709.0,734.0,861.0,861.0,894.0,751.0
508 LaFave North: Phantom Valley,10,709.0,709.0,734.0,861.0,861.0,894.0,751.0
508 LaFave North: Phantom Valley,11,534.0,534.0,559.0,685.0,685.0,719.0,576.0
508 LaFave North: Phantom Valley,12,347.0,347.0,363.0,445.0,445.0,467.0,374.0
509 LaFave North: Pine Creek,1,371.0,371.0,390.0,484.0,484.0,509.0,402.0
509 LaFave North: Pine Creek,2,378.0,378.0,396.0,485.0,485.0,509.0,408.0
509 LaFave North: Pine Creek,3,699.0,699.0,725.0,856.0,856.0,890.0,742.0
509 LaFave North: Pine Creek,4,844.0,844.0,870.0,1001.0,1001.0,1036.0,888.0
509 LaFave North: Pine Creek,5,808.0,808.0,834.0,964.0,964.0,999.0,851.0
509 LaFave North: Pine Creek,6,735.0,735.0,761.0,892.0,892.0,927.0,779.0
509 LaFave North: Pine Creek,7,662.0,662.0,689.0,819.0,819.0,854.0,706.0
509 LaFave North: Pine Creek,8,626.0,626.0,652.0,783.0,783.0,818.0,670.0
509 LaFave North: Pine Creek,9,771.0,771.0,797.0,928.0,928.0,963.0,815.0
509 LaFave North: Pine Creek,10,771.0,771.0,797.0,928.0,928.0,963.0,815.0
509 LaFave North: Pine Creek,11,590.0,590.0,616.0,747.0,747.0,781.0,633.0
509 LaFave North: Pine Creek,12,384.0,384.0,400.0,486.0,486.0,508.0,411.0
510 LaFave North: Virgin River,1,556.0,556.0,580.0,704.0,704.0,736.0,597.0
510 LaFave North: Virgin River,2,556.0,556.0,580.0,704.0,704.0,736.0,597.0
510 LaFave North: Virgin River,3,1013.0,1013.0,1047.0,1219.0,1219.0,1264.0,1070.0
510 LaFave North: Virgin River,4,1190.0,1190.0,1225.0,1402.0,1402.0,1449.0,1249.0
510 LaFave North: Virgin River,5,1190.0,1190.0,1225.0,1402.0,1402.0,1449.0,1249.0
510 LaFave North: Virgin River,6,1034.0,1034.0,1067.0,1235.0,1235.0,1279.0,1090.0
510 LaFave North: Virgin River,7,993.0,993.0,1029.0,1206.0,1206.0,1253.0,1052.0
510 LaFave North: Virgin River,8,944.0,944.0,980.0,1156.0,1156.0,1204.0,1003.0
510 LaFave North: Virgin River,9,1129.0,1129.0,1164.0,1338.0,1338.0,1385.0,1187.0
510 LaFave North: Virgin River,10,1129.0,1129.0,1164.0,1338.0,1338.0,1385.0,1187.0
510 LaFave North: Virgin River,11,895.0,895.0,931.0,1107.0,1107.0,1154.0,954.0
510 LaFave North: Virgin River,12,582.0,582.0,605.0,720.0,720.0,750.0,620.0
511 LaFave North: Weeping Rock,1,337.0,337.0,354.0,439.0,439.0,461.0,365.0
511 LaFave North: Weeping Rock,2,420.0,420.0,440.0,539.0,539.0,565.0,453.0
511 LaFave North: Weeping Rock,3,584.0,584.0,605.0,715.0,715.0,744.0,620.0
511 LaFave North: Weeping Rock,4,705.0,705.0,727.0,836.0,836.0,865.0,741.0
511 LaFave North: Weeping Rock,5,674.0,674.0,696.0,805.0,805.0,835.0,711.0
511 LaFave North: Weeping Rock,6,614.0,614.0,636.0,745.0,745.0,774.0,650.0
511 LaFave North: Weeping Rock,7,553.0,553.0,575.0,684.0,684.0,713.0,590.0
511 LaFave North: Weeping Rock,8,523.0,523.0,545.0,654.0,654.0,683.0,559.0
511 LaFave North: Weeping Rock,9,644.0,644.0,666.0,775.0,775.0,804.0,681.0
511 LaFave North: Weeping Rock,10,644.0,644.0,666.0,775.0,775.0,804.0,681.0
511 LaFave North: Weeping Rock,11,493.0,493.0,514.0,624.0,624.0,653.0,529.0
511 LaFave North: Weeping Rock,12,320.0,320.0,334.0,406.0,406.0,424.0,344.0
