unit_id,month_index,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
509 LaFave North: Pine Creek,11,675.0,675.0,706.0,826.0,826.0,885.0,735.0
509 LaFave North: Pine Creek,12,303.0,294.0,318.0,363.0,373.0,397.0,328.0
510 LaFave North: Virgin River,1,454.0,440.0,479.0,542.0,557.0,597.0,494.0
510 LaFave North: Virgin River,2,369.0,357.0,389.0,441.0,453.0,485.0,401.0
510 LaFave North: Virgin River,3,862.0,862.0,893.0,1014.0,1014.0,1076.0,923.0
510 LaFave North: Virgin River,4,1012.0,1012.0,1042.0,1163.0,1163.0,1223.0,1072.0
510 LaFave North: Virgin River,5,1024.0,1024.0,1055.0,1178.0,1178.0,1238.0,1086.0
510 LaFave North: Virgin River,6,1031.0,1031.0,1061.0,1181.0,1181.0,1239.0,1090.0
510 LaFave North: Virgin River,7,871.0,871.0,902.0,1025.0,1025.0,1087.0,933.0
510 LaFave North: Virgin River,8,878.0,878.0,909.0,1029.0,1029.0,1090.0,938.0
510 LaFave North: Virgin River,9,1051.0,1051.0,1082.0,1208.0,1208.0,1270.0,1113.0
510 LaFave North: Virgin River,10,1017.0,1017.0,1047.0,1169.0,1169.0,1229.0,1078.0
510 LaFave North: Virgin River,11,852.0,852.0,882.0,1002.0,1002.0,1064.0,913.0
510 LaFave North: Virgin River,12,455.0,440.0,479.0,543.0,557.0,597.0,494.0
511 LaFave North: Weeping Rock,1,265.0,255.0,275.0,315.0,325.0,345.0,285.0
511 LaFave North: Weeping Rock,2,280.0,269.0,289.0,332.0,343.0,364.0,300.0
511 LaFave North: Weeping Rock,3,457.0,457.0,476.0,551.0,551.0,588.0,495.0
511 LaFave North: Weeping Rock,4,573.0,573.0,592.0,669.0,669.0,708.0,612.0
511 LaFave North: Weeping Rock,5,573.0,573.0,592.0,669.0,669.0,708.0,611.0
511 LaFave North: Weeping Rock,6,573.0,573.0,593.0,669.0,669.0,708.0,611.0
511 LaFave North: Weeping Rock,7,460.0,460.0,479.0,555.0,555.0,593.0,498.0
511 LaFave North: Weeping Rock,8,462.0,462.0,480.0,556.0,556.0,594.0,500.0
511 LaFave North: Weeping Rock,9,573.0,573.0,593.0,669.0,669.0,707.0,611.0
511 LaFave North: Weeping Rock,10,573.0,573.0,592.0,669.0,669.0,708.0,612.0
511 LaFave North: Weeping Rock,11,502.0,502.0,523.0,606.0,606.0,647.0,545.0
511 LaFave North: Weeping Rock,12,264.0,254.0,274.0,314.0,324.0,344.0,284.0
